chimeraid	tagid	txid1	txid2	geneid1	geneid2	symbol1	symbol2	type1	type2	locusid1	locusid2	locus1	locus2	groupid1	groupid2	score1	score2	score
chimera_9629	tag_1783377|1|l	MI0014061_mmu-mir-669a-7	ENSMUST00000134806	MI0014061_mmu-mir-669a-7	ENSMUSG00000028232	mmu-mir-669a-7	Tmem68-003	miRNA	protein_coding	locus_228	locus_10395	chr2:10486653:10486698:+	chr4:3552038:3552077:-	group_160	group_281	0.834272228497	0.0230990355845	0.0192708838932
chimera_9630	tag_1783377|1|l	MI0014061_mmu-mir-669a-7	ENSMUST00000162238	MI0014061_mmu-mir-669a-7	ENSMUSG00000025184	mmu-mir-669a-7	R3hcc1l-002	miRNA	retained_intron	locus_228	locus_7161	chr2:10486653:10486698:+	chr19:42581534:42581558:+	group_160	group_281	0.834272228497	0.0233556915354	0.0194850048253
chimera_9631	tag_1783377|1|l	MI0014061_mmu-mir-669a-7	ENSMUST00000183021	MI0014061_mmu-mir-669a-7	ENSMUSG00000097944	mmu-mir-669a-7	A130014A01Rik-001	miRNA	lincRNA	locus_228	locus_13587	chr2:10486653:10486698:+	chr8:120103187:120103224:+	group_160	group_281	0.834272228497	0.0226370548728	0.0188854662153
chimera_9632	tag_1783377|1|l	MI0014061_mmu-mir-669a-7	ENSMUST00000028814	MI0014061_mmu-mir-669a-7	ENSMUSG00000027339	mmu-mir-669a-7	Rassf2-004	miRNA	protein_coding	locus_228	locus_7710	chr2:10486653:10486698:+	chr2:131991479:131991507:-	group_160	group_281	0.834272228497	0.0218285886273	0.0182109852791
chimera_9633	tag_1783377|1|l	MI0014061_mmu-mir-669a-7	ENSMUST00000131797	MI0014061_mmu-mir-669a-7	ENSMUSG00000039579	mmu-mir-669a-7	Grin3a-004	miRNA	processed_transcript	locus_228	locus_10501	chr2:10486653:10486698:+	chr4:49770030:49770065:-	group_160	group_281	0.834272228497	0.0242539873637	0.0202344280878
chimera_9634	tag_1783377|1|l	MI0014061_mmu-mir-669a-7	ENSMUST00000170792	MI0014061_mmu-mir-669a-7	ENSMUSG00000046709	mmu-mir-669a-7	Mapk10-201	miRNA	protein_coding	locus_228	locus_10694	chr2:10486653:10486698:+	chr5:102913054:102913085:-	group_160	group_281	0.834272228497	0.0238208804465	0.0198730990148
chimera_9635	tag_1783377|1|l	MI0014061_mmu-mir-669a-7	ENSMUST00000112848	MI0014061_mmu-mir-669a-7	ENSMUSG00000046709	mmu-mir-669a-7	Mapk10-201	miRNA	protein_coding	locus_228	locus_10694	chr2:10486653:10486698:+	chr5:102913054:102913085:-	group_160	group_281	0.834272228497	0.0238208804465	0.0198730990148
chimera_9636	tag_1783377|1|l	MI0014061_mmu-mir-669a-7	ENSMUST00000112847	MI0014061_mmu-mir-669a-7	ENSMUSG00000046709	mmu-mir-669a-7	Mapk10-201	miRNA	protein_coding	locus_228	locus_10694	chr2:10486653:10486698:+	chr5:102913054:102913085:-	group_160	group_281	0.834272228497	0.0238208804465	0.0198730990148
chimera_9637	tag_1783377|1|l	MI0014061_mmu-mir-669a-7	ENSMUST00000060871	MI0014061_mmu-mir-669a-7	ENSMUSG00000046709	mmu-mir-669a-7	Mapk10-201	miRNA	protein_coding	locus_228	locus_10694	chr2:10486653:10486698:+	chr5:102913054:102913085:-	group_160	group_281	0.834272228497	0.0238208804465	0.0198730990148
chimera_9638	tag_1783377|1|l	MI0014061_mmu-mir-669a-7	ENSMUST00000086854	MI0014061_mmu-mir-669a-7	ENSMUSG00000046709	mmu-mir-669a-7	Mapk10-201	miRNA	protein_coding	locus_228	locus_10694	chr2:10486653:10486698:+	chr5:102913054:102913085:-	group_160	group_281	0.834272228497	0.0238208804465	0.0198730990148
chimera_9639	tag_1783377|1|l	MI0014061_mmu-mir-669a-7	ENSMUST00000152145	MI0014061_mmu-mir-669a-7	ENSMUSG00000029313	mmu-mir-669a-7	Aff1-201	miRNA	protein_coding	locus_228	locus_10695	chr2:10486653:10486698:+	chr5:103811445:103811480:+	group_160	group_281	0.834272228497	0.0242539873637	0.0202344280878
chimera_9640	tag_1783377|1|l	MI0014061_mmu-mir-669a-7	ENSMUST00000059580	MI0014061_mmu-mir-669a-7	ENSMUSG00000049327	mmu-mir-669a-7	Setd8-010	miRNA	retained_intron	locus_228	locus_10985	chr2:10486653:10486698:+	chr5:124460778:124460817:+	group_160	group_281	0.834272228497	0.0242539873637	0.0202344280878
chimera_9641	tag_1783377|1|l	MI0014061_mmu-mir-669a-7	ENSMUST00000100709	MI0014061_mmu-mir-669a-7	ENSMUSG00000049327	mmu-mir-669a-7	Setd8-010	miRNA	retained_intron	locus_228	locus_10985	chr2:10486653:10486698:+	chr5:124460778:124460817:+	group_160	group_281	0.834272228497	0.0242539873637	0.0202344280878
chimera_9642	tag_1783377|1|l	MI0014061_mmu-mir-669a-7	ENSMUST00000147969	MI0014061_mmu-mir-669a-7	ENSMUSG00000049327	mmu-mir-669a-7	Setd8-010	miRNA	retained_intron	locus_228	locus_10985	chr2:10486653:10486698:+	chr5:124460778:124460817:+	group_160	group_281	0.834272228497	0.0242539873637	0.0202344280878
chimera_9643	tag_1783377|1|l	MI0014061_mmu-mir-669a-7	ENSMUST00000125588	MI0014061_mmu-mir-669a-7	ENSMUSG00000049327	mmu-mir-669a-7	Setd8-010	miRNA	retained_intron	locus_228	locus_10985	chr2:10486653:10486698:+	chr5:124460778:124460817:+	group_160	group_281	0.834272228497	0.0242539873637	0.0202344280878
chimera_9644	tag_1783377|1|l	MI0014061_mmu-mir-669a-7	ENSMUST00000160937	MI0014061_mmu-mir-669a-7	ENSMUSG00000029754	mmu-mir-669a-7	Dlx6-201	miRNA	protein_coding	locus_228	locus_12246	chr2:10486653:10486698:+	chr6:6867634:6867674:+	group_160	group_281	0.834272228497	0.0238429028321	0.0198914716796
chimera_9645	tag_1783377|1|l	MI0014061_mmu-mir-669a-7	ENSMUST00000193204	MI0014061_mmu-mir-669a-7	ENSMUSG00000027955	mmu-mir-669a-7	Fam198b-201	miRNA	protein_coding	locus_228	locus_9426	chr2:10486653:10486698:+	chr3:79887628:79887658:+	group_160	group_281	0.834272228497	0.0242539873637	0.0202344280878
chimera_9646	tag_1783377|1|l	MI0014061_mmu-mir-669a-7	ENSMUST00000146539	MI0014061_mmu-mir-669a-7	ENSMUSG00000025592	mmu-mir-669a-7	Dach2-008	miRNA	processed_transcript	locus_228	locus_15325	chr2:10486653:10486698:+	chrX:113753557:113753597:+	group_160	group_281	0.834272228497	0.0242539873637	0.0202344280878
chimera_9647	tag_1783377|1|l	MI0014061_mmu-mir-669a-7	ENSMUST00000146654	MI0014061_mmu-mir-669a-7	ENSMUSG00000085445	mmu-mir-669a-7	Gm16348-002	miRNA	processed_transcript	locus_228	locus_13944	chr2:10486653:10486698:+	chr8:41218406:41218447:+	group_160	group_281	0.834272228497	0.0240064976967	0.0200279543318
chimera_9648	tag_1783377|1|l	MI0014061_mmu-mir-669a-7	ENSMUST00000125543	MI0014061_mmu-mir-669a-7	ENSMUSG00000029208	mmu-mir-669a-7	Guf1-007	miRNA	retained_intron	locus_228	locus_11518	chr2:10486653:10486698:+	chr5:69557763:69557795:+	group_160	group_281	0.834272228497	0.0242539873637	0.0202344280878
chimera_9649	tag_1783377|1|l	MI0014061_mmu-mir-669a-7	ENSMUST00000110109	MI0014061_mmu-mir-669a-7	ENSMUSG00000039943	mmu-mir-669a-7	Plcb4-201	miRNA	protein_coding	locus_228	locus_7750	chr2:10486653:10486698:+	chr2:136013250:136013288:+	group_160	group_281	0.834272228497	0.0213041780897	0.0177734841312
chimera_9650	tag_1783377|1|l	MI0014061_mmu-mir-669a-7	ENSMUST00000147744	MI0014061_mmu-mir-669a-7	ENSMUSG00000039943	mmu-mir-669a-7	Plcb4-201	miRNA	protein_coding	locus_228	locus_7750	chr2:10486653:10486698:+	chr2:136013250:136013288:+	group_160	group_281	0.834272228497	0.0213041780897	0.0177734841312
chimera_9651	tag_1783377|1|l	MI0014061_mmu-mir-669a-7	ENSMUST00000194198	MI0014061_mmu-mir-669a-7	ENSMUSG00000104109	mmu-mir-669a-7	RP24-92E18.2-001	miRNA	lincRNA	locus_228	locus_9327	chr2:10486653:10486698:+	chr3:52790939:52790996:-	group_160	group_281	0.834272228497	0.0230412879955	0.0192227066834
chimera_9652	tag_1783377|1|l	MI0014061_mmu-mir-669a-7	ENSMUST00000145608	MI0014061_mmu-mir-669a-7	ENSMUSG00000037788	mmu-mir-669a-7	Vopp1-004	miRNA	processed_transcript	locus_228	locus_12226	chr2:10486653:10486698:+	chr6:57758875:57758910:-	group_160	group_281	0.834272228497	0.0239686463359	0.0199963759927
chimera_9653	tag_1783377|1|l	MI0014061_mmu-mir-669a-7	ENSMUST00000186418	MI0014061_mmu-mir-669a-7	ENSMUSG00000034973	mmu-mir-669a-7	Dopey1-201	miRNA	protein_coding	locus_228	locus_15062	chr2:10486653:10486698:+	chr9:86515426:86515472:+	group_160	group_281	0.834272228497	0.0233877735293	0.0195117699419
chimera_9654	tag_1783377|1|l	MI0014061_mmu-mir-669a-7	ENSMUST00000069651	MI0014061_mmu-mir-669a-7	ENSMUSG00000056880	mmu-mir-669a-7	Gadl1-201	miRNA	protein_coding	locus_228	locus_14505	chr2:10486653:10486698:+	chr9:116075142:116075179:+	group_160	group_281	0.834272228497	0.0234587746632	0.0195710042161
chimera_9655	tag_1783377|1|l	MI0014061_mmu-mir-669a-7	ENSMUST00000037955	MI0014061_mmu-mir-669a-7	ENSMUSG00000034308	mmu-mir-669a-7	Sdr42e1-002	miRNA	protein_coding	locus_228	locus_13581	chr2:10486653:10486698:+	chr8:117661554:117661576:-	group_160	group_281	0.834272228497	0.0242539873637	0.0202344280878
chimera_9656	tag_1783377|1|l	MI0014061_mmu-mir-669a-7	ENSMUST00000173522	MI0014061_mmu-mir-669a-7	ENSMUSG00000034308	mmu-mir-669a-7	Sdr42e1-002	miRNA	protein_coding	locus_228	locus_13581	chr2:10486653:10486698:+	chr8:117661554:117661576:-	group_160	group_281	0.834272228497	0.0242539873637	0.0202344280878
chimera_9657	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000123120	MI0004673_mmu-mir-669c	ENSMUSG00000086404	mmu-mir-669c	Gm6787-001	miRNA	processed_transcript	locus_278	locus_15732	chr2:10509301:10509331:+	chrX:8106328:8106353:+	group_160	group_281	0.77865407993	0.0242539873637	0.0188854662153
chimera_9658	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000186108	MI0004673_mmu-mir-669c	ENSMUSG00000101966	mmu-mir-669c	Gm5248-001	miRNA	lincRNA	locus_278	locus_7083	chr2:10509301:10509331:+	chr19:35053611:35053649:-	group_160	group_281	0.77865407993	0.0233556915354	0.0181860045036
chimera_9659	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000145508	MI0004673_mmu-mir-669c	ENSMUSG00000036833	mmu-mir-669c	Pnpla7-015	miRNA	retained_intron	locus_278	locus_8373	chr2:10509301:10509331:+	chr2:24995762:24995800:+	group_160	group_281	0.77865407993	0.0242539873637	0.0188854662153
chimera_9660	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000070316	MI0004673_mmu-mir-669c	ENSMUSG00000056679	mmu-mir-669c	Gpr173-002	miRNA	processed_transcript	locus_278	locus_15433	chr2:10509301:10509331:+	chrX:152344384:152344413:-	group_160	group_281	0.77865407993	0.0229065436213	0.0178362736478
chimera_9661	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000032749	MI0004673_mmu-mir-669c	ENSMUSG00000030534	mmu-mir-669c	Vps33b-006	miRNA	retained_intron	locus_278	locus_13350	chr2:10509301:10509331:+	chr7:80291300:80291372:+	group_160	group_281	0.77865407993	0.019706364733	0.0153444412999
chimera_9662	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000181706	MI0004673_mmu-mir-669c	ENSMUSG00000097072	mmu-mir-669c	Foxl2os-003	miRNA	retained_intron	locus_278	locus_15179	chr2:10509301:10509331:+	chr9:98950123:98950155:-	group_160	group_281	0.77865407993	0.0242539873637	0.0188854662153
chimera_9663	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000029709	MI0004673_mmu-mir-669c	ENSMUSG00000028071	mmu-mir-669c	Sh2d2a-003	miRNA	retained_intron	locus_278	locus_9474	chr2:10509301:10509331:+	chr3:87854693:87854719:+	group_160	group_281	0.77865407993	0.0242539873637	0.0188854662153
chimera_9664	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000102853	MI0004673_mmu-mir-669c	ENSMUSG00000047363	mmu-mir-669c	Cstad-002	miRNA	processed_transcript	locus_278	locus_8452	chr2:10509301:10509331:+	chr2:30608693:30608719:+	group_160	group_281	0.77865407993	0.0227690493618	0.0177292131817
chimera_9665	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000035148	MI0004673_mmu-mir-669c	ENSMUSG00000032548	mmu-mir-669c	Slco2a1-002	miRNA	nonsense_mediated_decay	locus_278	locus_14316	chr2:10509301:10509331:+	chr9:103085999:103086042:+	group_160	group_281	0.77865407993	0.0242539873637	0.0188854662153
chimera_9666	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000151253	MI0004673_mmu-mir-669c	ENSMUSG00000000884	mmu-mir-669c	Gnb1l-201	miRNA	protein_coding	locus_278	locus_5604	chr2:10509301:10509331:+	chr16:18548807:18548836:+	group_160	group_281	0.77865407993	0.0205791407934	0.0160240319403
chimera_9667	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000069195	MI0004673_mmu-mir-669c	ENSMUSG00000051351	mmu-mir-669c	Zfp46-002	miRNA	protein_coding	locus_278	locus_10077	chr2:10509301:10509331:+	chr4:136293323:136293381:+	group_160	group_281	0.77865407993	0.0227140516581	0.0176863889953
chimera_9668	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000142041	MI0004673_mmu-mir-669c	ENSMUSG00000004947	mmu-mir-669c	Dtx2-006	miRNA	retained_intron	locus_278	locus_11077	chr2:10509301:10509331:+	chr5:136020961:136020992:+	group_160	group_281	0.77865407993	0.0188992109328	0.0147159477002
chimera_9669	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000034048	MI0004673_mmu-mir-669c	ENSMUSG00000031631	mmu-mir-669c	Cfap97-201	miRNA	protein_coding	locus_278	locus_13967	chr2:10509301:10509331:+	chr8:46194241:46194271:+	group_160	group_281	0.77865407993	0.0236624266963	0.0184248450881
chimera_9670	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000164504	MI0004673_mmu-mir-669c	ENSMUSG00000031631	mmu-mir-669c	Cfap97-201	miRNA	protein_coding	locus_278	locus_13967	chr2:10509301:10509331:+	chr8:46194241:46194271:+	group_160	group_281	0.77865407993	0.0236624266963	0.0184248450881
chimera_9671	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000063820	MI0004673_mmu-mir-669c	ENSMUSG00000031444	mmu-mir-669c	F10-005	miRNA	protein_coding	locus_278	locus_13778	chr2:10509301:10509331:+	chr8:13056445:13056481:+	group_160	group_281	0.77865407993	0.0242539873637	0.0188854662153
chimera_9672	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000064780	MI0004673_mmu-mir-669c	ENSMUSG00000031340	mmu-mir-669c	Gabre-004	miRNA	processed_transcript	locus_278	locus_15642	chr2:10509301:10509331:+	chrX:72256981:72257024:-	group_160	group_281	0.77865407993	0.023778418984	0.0185151629562
chimera_9673	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000092265	MI0004673_mmu-mir-669c	ENSMUSG00000069554	mmu-mir-669c	I830134H01Rik-201	miRNA	lincRNA	locus_278	locus_7111	chr2:10509301:10509331:+	chr19:38052066:38052108:-	group_160	group_281	0.77865407993	0.0233556915354	0.0181860045036
chimera_9674	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000181592	MI0004673_mmu-mir-669c	ENSMUSG00000069554	mmu-mir-669c	I830134H01Rik-201	miRNA	lincRNA	locus_278	locus_7111	chr2:10509301:10509331:+	chr19:38052066:38052108:-	group_160	group_281	0.77865407993	0.0233556915354	0.0181860045036
chimera_9675	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000180557	MI0004673_mmu-mir-669c	ENSMUSG00000097852	mmu-mir-669c	4933405D12Rik-201	miRNA	lincRNA	locus_278	locus_9006	chr2:10509301:10509331:+	chr3:122864937:122864973:-	group_160	group_281	0.77865407993	0.0231760323698	0.0180461121613
chimera_9676	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000000412	MI0004673_mmu-mir-669c	ENSMUSG00000000402	mmu-mir-669c	Egfl6-001	miRNA	protein_coding	locus_278	locus_15496	chr2:10509301:10509331:+	chrX:166523242:166523280:-	group_160	group_281	0.77865407993	0.0242539873637	0.0188854662153
chimera_9677	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000076968	MI0004673_mmu-mir-669c	ENSMUSG00000024743	mmu-mir-669c	Syt7-201	miRNA	protein_coding	locus_278	locus_6972	chr2:10509301:10509331:+	chr19:10389099:10389134:+	group_160	group_281	0.77865407993	0.0187223762106	0.0145782546223
chimera_9678	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000073899	MI0004673_mmu-mir-669c	ENSMUSG00000024743	mmu-mir-669c	Syt7-201	miRNA	protein_coding	locus_278	locus_6972	chr2:10509301:10509331:+	chr19:10389099:10389134:+	group_160	group_281	0.77865407993	0.0187223762106	0.0145782546223
chimera_9679	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000169121	MI0004673_mmu-mir-669c	ENSMUSG00000024743	mmu-mir-669c	Syt7-201	miRNA	protein_coding	locus_278	locus_6972	chr2:10509301:10509331:+	chr19:10389099:10389134:+	group_160	group_281	0.77865407993	0.0187223762106	0.0145782546223
chimera_9680	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000152287	MI0004673_mmu-mir-669c	ENSMUSG00000019710	mmu-mir-669c	Mrpl24-006	miRNA	protein_coding	locus_278	locus_9480	chr2:10509301:10509331:+	chr3:87920017:87920043:+	group_160	group_281	0.77865407993	0.0242539873637	0.0188854662153
chimera_9681	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000058814	MI0004673_mmu-mir-669c	ENSMUSG00000043463	mmu-mir-669c	Rab9b-001	miRNA	protein_coding	locus_278	locus_15383	chr2:10509301:10509331:+	chrX:136860806:136860839:-	group_160	group_281	0.77865407993	0.0236072143673	0.0183818537829
chimera_9682	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000098817	MI0004673_mmu-mir-669c	ENSMUSG00000031600	mmu-mir-669c	Vps37a-201	miRNA	protein_coding	locus_278	locus_13924	chr2:10509301:10509331:+	chr8:40546712:40546738:+	group_160	group_281	0.77865407993	0.0242539873637	0.0188854662153
chimera_9683	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000098564	MI0004673_mmu-mir-669c	ENSMUSG00000044976	mmu-mir-669c	Wdr72-003	miRNA	processed_transcript	locus_278	locus_14996	chr2:10509301:10509331:+	chr9:74142551:74142596:+	group_160	group_281	0.77865407993	0.0242539873637	0.0188854662153
chimera_9684	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000048896	MI0004673_mmu-mir-669c	ENSMUSG00000042423	mmu-mir-669c	Fbrs-201	miRNA	protein_coding	locus_278	locus_12616	chr2:10509301:10509331:+	chr7:127490449:127490484:+	group_160	group_281	0.77865407993	0.0242539873637	0.0188854662153
chimera_9685	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000057428	MI0004673_mmu-mir-669c	ENSMUSG00000044951	mmu-mir-669c	Mylk4-201	miRNA	protein_coding	locus_278	locus_4260	chr2:10509301:10509331:+	chr13:32703133:32703178:-	group_160	group_281	0.77865407993	0.0242539873637	0.0188854662153
chimera_9686	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000090260	MI0004673_mmu-mir-669c	ENSMUSG00000068606	mmu-mir-669c	Gm4841-201	miRNA	protein_coding	locus_278	locus_6824	chr2:10509301:10509331:+	chr18:60269296:60269330:-	group_160	group_281	0.77865407993	0.0195086420099	0.0151904836949
chimera_9687	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000024044	MI0004673_mmu-mir-669c	ENSMUSG00000023274	mmu-mir-669c	Cd4-002	miRNA	processed_transcript	locus_278	locus_11811	chr2:10509301:10509331:+	chr6:124865459:124865500:-	group_160	group_281	0.77865407993	0.0190227351872	0.0148121303649
chimera_9688	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000016664	MI0004673_mmu-mir-669c	ENSMUSG00000016520	mmu-mir-669c	Lnx2-002	miRNA	processed_transcript	locus_278	locus_11241	chr2:10509301:10509331:+	chr5:147018086:147018134:-	group_160	group_281	0.77865407993	0.0182389984975	0.0142018705939
chimera_9689	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000002274	MI0004673_mmu-mir-669c	ENSMUSG00000002204	mmu-mir-669c	Napsa-001	miRNA	protein_coding	locus_278	locus_13133	chr2:10509301:10509331:+	chr7:44572477:44572515:+	group_160	group_281	0.77865407993	0.0242539873637	0.0188854662153
chimera_9690	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000153124	MI0004673_mmu-mir-669c	ENSMUSG00000002204	mmu-mir-669c	Napsa-001	miRNA	protein_coding	locus_278	locus_13133	chr2:10509301:10509331:+	chr7:44572477:44572515:+	group_160	group_281	0.77865407993	0.0242539873637	0.0188854662153
chimera_9691	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000051209	MI0004673_mmu-mir-669c	ENSMUSG00000002265	mmu-mir-669c	Peg3-004	miRNA	nonsense_mediated_decay	locus_278	locus_13303	chr2:10509301:10509331:+	chr7:6706178:6706223:-	group_160	group_281	0.77865407993	0.0242539873637	0.0188854662153
chimera_9692	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000040153	MI0004673_mmu-mir-669c	ENSMUSG00000036192	mmu-mir-669c	Rorb-005	miRNA	protein_coding	locus_278	locus_7027	chr2:10509301:10509331:+	chr19:18936315:18936356:-	group_160	group_281	0.77865407993	0.018269237235	0.0142254161102
chimera_9693	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000112832	MI0004673_mmu-mir-669c	ENSMUSG00000036192	mmu-mir-669c	Rorb-005	miRNA	protein_coding	locus_278	locus_7027	chr2:10509301:10509331:+	chr19:18936315:18936356:-	group_160	group_281	0.77865407993	0.018269237235	0.0142254161102
chimera_9694	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000162157	MI0004673_mmu-mir-669c	ENSMUSG00000022364	mmu-mir-669c	Tbc1d31-006	miRNA	protein_coding	locus_278	locus_5201	chr2:10509301:10509331:+	chr15:57954635:57954669:+	group_160	group_281	0.77865407993	0.0178420136928	0.0138927567561
chimera_9695	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000139288	MI0004673_mmu-mir-669c	ENSMUSG00000085087	mmu-mir-669c	Gm13528-001	miRNA	antisense	locus_278	locus_8520	chr2:10509301:10509331:+	chr2:33181814:33181852:+	group_160	group_281	0.77865407993	0.0242539873637	0.0188854662153
chimera_9696	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000185887	MI0004673_mmu-mir-669c	ENSMUSG00000043154	mmu-mir-669c	Ppp2r3a-005	miRNA	processed_transcript	locus_278	locus_14305	chr2:10509301:10509331:+	chr9:101193754:101193787:-	group_160	group_281	0.77865407993	0.0242539873637	0.0188854662153
chimera_9697	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000112560	MI0004673_mmu-mir-669c	ENSMUSG00000008090	mmu-mir-669c	Fgfrl1-202	miRNA	protein_coding	locus_278	locus_10741	chr2:10509301:10509331:+	chr5:108706153:108706186:+	group_160	group_281	0.77865407993	0.0242539873637	0.0188854662153
chimera_9698	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000013633	MI0004673_mmu-mir-669c	ENSMUSG00000008090	mmu-mir-669c	Fgfrl1-202	miRNA	protein_coding	locus_278	locus_10741	chr2:10509301:10509331:+	chr5:108706153:108706186:+	group_160	group_281	0.77865407993	0.0242539873637	0.0188854662153
chimera_9699	tag_1783377|1|l	MI0004673_mmu-mir-669c	ENSMUST00000188014	MI0004673_mmu-mir-669c	ENSMUSG00000044574	mmu-mir-669c	5031434C07Rik-201	miRNA	antisense	locus_278	locus_11660	chr2:10509301:10509331:+	chr6:112285606:112285644:-	group_160	group_281	0.77865407993	0.0242539873637	0.0188854662153
